page	styled	simpleFonts	strictRejected	oneByteAccepted	otherRejected	shows	decoded	measured	invalid
507	true	2	0	0	-	0	0	0	Tc@452
508	true	2	0	0	-	0	0	0	Tc@452
509	true	2	0	0	-	0	0	0	Tc@452
510	true	1	0	0	-	0	0	0	Tc@452
511	true	1	0	0	-	0	0	0	Tc@452
512	true	1	0	0	-	0	0	0	Tc@452
513	true	2	0	0	-	0	0	0	Tc@452
514	true	1	0	0	-	0	0	0	Tc@452
515	true	2	0	0	-	0	0	0	Tc@452
516	true	2	0	0	-	0	0	0	Tc@452
517	true	2	0	0	-	0	0	0	Tc@452
518	true	3	0	0	-	0	0	0	Tc@452
519	true	2	0	0	-	0	0	0	Tc@452
520	true	2	0	0	-	0	0	0	Tc@452
521	true	1	0	0	-	0	0	0	Tc@452
522	true	2	0	0	-	0	0	0	Tc@452
523	true	2	0	0	-	0	0	0	Tc@452
524	true	2	0	0	-	0	0	0	Tc@452
525	true	2	0	0	-	0	0	0	Tc@452
526	true	2	0	0	-	0	0	0	Tc@452
527	true	2	0	0	-	0	0	0	Tc@452
528	true	2	0	0	-	0	0	0	Tc@452
529	true	1	0	0	-	0	0	0	Tc@452
530	true	1	0	0	-	0	0	0	Tc@452
531	true	3	0	0	-	0	0	0	Tc@452
532	true	2	0	0	-	0	0	0	Tc@452
533	true	1	0	0	-	0	0	0	Tc@452
534	true	1	0	0	-	0	0	0	Tc@452
535	true	2	0	0	-	0	0	0	Tc@452
536	true	1	0	0	-	0	0	0	Tc@452
537	true	2	0	0	-	0	0	0	Tc@452
538	true	2	0	0	-	0	0	0	Tc@452
539	true	2	0	0	-	0	0	0	Tc@452
540	true	1	0	0	-	0	0	0	Tc@452
541	true	1	0	0	-	0	0	0	Tc@452
542	true	1	0	0	-	0	0	0	Tc@452
543	true	2	0	0	-	0	0	0	Tc@452
544	true	3	0	0	-	0	0	0	Tc@452
545	true	2	0	0	-	0	0	0	Tc@452
546	true	1	0	0	-	0	0	0	Tc@452
547	true	1	0	0	-	0	0	0	Tc@452
548	true	2	0	0	-	0	0	0	Tc@452
549	true	2	0	0	-	0	0	0	Tc@452
550	true	1	0	0	-	0	0	0	Tc@452
551	true	2	0	0	-	0	0	0	Tc@452
552	true	1	0	0	-	0	0	0	Tc@452
553	true	1	0	0	-	0	0	0	Tc@452
554	true	2	0	0	-	0	0	0	Tc@452
555	true	1	0	0	-	0	0	0	Tc@452
556	true	1	0	0	-	0	0	0	Tc@452
557	true	2	0	0	-	0	0	0	Tc@452
558	true	1	0	0	-	0	0	0	Tc@452
559	true	3	0	0	-	0	0	0	Tc@452
560	true	2	0	0	-	0	0	0	Tc@452
561	true	2	0	0	-	0	0	0	Tc@452
562	true	1	0	0	-	0	0	0	Tc@452
563	true	1	0	0	-	0	0	0	Tc@452
564	true	1	0	0	-	0	0	0	Tc@452
565	true	1	0	0	-	0	0	0	Tc@452
566	true	1	0	0	-	0	0	0	Tc@452
567	true	1	0	0	-	0	0	0	Tc@452
568	true	1	0	0	-	0	0	0	Tc@452
569	true	1	0	0	-	0	0	0	Tc@452
570	true	2	0	0	-	0	0	0	Tc@452
571	true	2	0	0	-	0	0	0	Tc@452
572	true	3	0	0	-	0	0	0	Tc@452
573	true	2	0	0	-	0	0	0	Tc@452
574	true	2	0	0	-	0	0	0	Tc@452
575	true	2	0	0	-	0	0	0	Tc@452
576	true	2	0	0	-	0	0	0	Tc@452
577	true	2	0	0	-	0	0	0	Tc@452
578	true	3	0	0	-	0	0	0	Tc@452
579	true	2	0	0	-	0	0	0	Tc@452
580	true	3	0	0	-	0	0	0	Tc@452
581	true	2	0	0	-	0	0	0	Tc@452
582	true	2	0	0	-	0	0	0	Tc@452
583	true	3	0	0	-	0	0	0	Tc@452
584	true	2	0	0	-	0	0	0	Tc@452
585	true	2	0	0	-	0	0	0	Tc@452
