page	styled	simpleFonts	strictRejected	oneByteAccepted	otherRejected	shows	decoded	measured	invalid
48	true	3	3	0	codespace(<00> <EF> <F000> <FFFF>)=3	0	0	0	Tc@452
49	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
50	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
51	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
52	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
53	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
54	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
55	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
56	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
57	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
58	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
59	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
60	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
61	true	3	3	0	codespace(<00> <EF> <F000> <FFFF>)=3	0	0	0	Tc@452
62	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
63	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
64	true	3	3	0	codespace(<00> <EF> <F000> <FFFF>)=3	0	0	0	Tc@452
65	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
66	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
67	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
68	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
69	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
70	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
71	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
72	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
73	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
74	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
75	true	3	3	0	codespace(<00> <EF> <F000> <FFFF>)=3	0	0	0	Tc@452
76	true	3	3	0	codespace(<00> <EF> <F000> <FFFF>)=3	0	0	0	Tc@452
77	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
78	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
79	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
80	true	3	3	0	codespace(<00> <EF> <F000> <FFFF>)=3	0	0	0	Tc@452
81	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
82	true	3	3	0	codespace(<00> <EF> <F000> <FFFF>)=3	0	0	0	Tc@452
83	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
84	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
85	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
86	true	3	3	0	codespace(<00> <EF> <F000> <FFFF>)=3	0	0	0	Tc@452
87	true	3	3	0	codespace(<00> <EF> <F000> <FFFF>)=3	0	0	0	Tc@452
88	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
89	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
90	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
91	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
92	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
93	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
94	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
95	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
96	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
97	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
98	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
99	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
100	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
101	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
102	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
103	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
104	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
105	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
106	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
107	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
108	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
109	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
110	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
111	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
112	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
113	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
114	true	2	2	0	codespace(<00> <EF> <F000> <FFFF>)=2	0	0	0	Tc@452
