page	styled	simpleFonts	strictRejected	oneByteAccepted	otherRejected	shows	decoded	measured	invalid
127	true	6	6	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	gs@460
128	true	6	6	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	gs@460
129	true	6	6	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	gs@460
130	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
131	true	7	7	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	gs@460
132	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
133	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
134	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
135	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
136	true	9	9	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=5	0	0	0	gs@460
137	true	6	6	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	gs@460
138	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
139	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
140	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
141	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
142	true	7	7	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	gs@460
143	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
144	true	7	7	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	gs@460
145	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
146	true	6	6	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	gs@460
147	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
148	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
149	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
150	true	7	7	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	gs@460
151	true	8	8	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	gs@460
