page	styled	simpleFonts	strictRejected	oneByteAccepted	otherRejected	shows	decoded	measured	invalid
203	true	1	0	0	-	0	0	0	gs@447
204	true	1	0	0	-	0	0	0	gs@447
205	true	2	0	0	-	0	0	0	gs@447
206	true	2	0	0	-	0	0	0	gs@447
207	true	2	0	0	-	0	0	0	gs@447
208	true	2	0	0	-	0	0	0	gs@447
209	true	2	0	0	-	0	0	0	gs@447
210	true	2	0	0	-	0	0	0	gs@447
212	true	1	0	0	-	0	0	0	gs@447
213	true	1	0	0	-	0	0	0	gs@447
214	true	1	0	0	-	0	0	0	gs@447
215	true	1	0	0	-	0	0	0	gs@447
216	true	1	0	0	-	0	0	0	gs@447
217	true	2	0	0	-	0	0	0	gs@447
218	true	2	0	0	-	0	0	0	gs@447
219	true	1	0	0	-	0	0	0	gs@447
220	true	1	0	0	-	0	0	0	gs@447
221	true	1	0	0	-	0	0	0	gs@447
222	true	1	0	0	-	0	0	0	gs@447
223	true	1	0	0	-	0	0	0	gs@447
224	true	2	0	0	-	0	0	0	gs@447
225	true	1	0	0	-	0	0	0	gs@447
226	true	1	0	0	-	0	0	0	gs@447
227	true	2	0	0	-	0	0	0	gs@447
228	true	1	0	0	-	0	0	0	gs@447
229	true	2	0	0	-	0	0	0	gs@447
230	true	1	0	0	-	0	0	0	gs@447
231	true	2	0	0	-	0	0	0	gs@447
232	true	1	0	0	-	0	0	0	gs@447
233	true	1	0	0	-	0	0	0	gs@447
234	true	1	0	0	-	0	0	0	gs@447
235	true	1	0	0	-	0	0	0	gs@447
236	true	1	0	0	-	0	0	0	gs@447
237	true	1	0	0	-	0	0	0	gs@447
238	true	1	0	0	-	0	0	0	gs@447
239	true	1	0	0	-	0	0	0	gs@447
240	true	1	0	0	-	0	0	0	gs@447
241	true	1	0	0	-	0	0	0	gs@447
243	true	2	0	0	-	0	0	0	gs@447
244	true	1	0	0	-	0	0	0	gs@447
245	true	3	0	0	-	0	0	0	gs@447
246	true	3	0	0	-	0	0	0	gs@447
247	true	2	0	0	-	0	0	0	gs@447
248	true	1	0	0	-	0	0	0	gs@447
249	true	1	0	0	-	0	0	0	gs@447
250	true	2	0	0	-	0	0	0	gs@447
251	true	3	0	0	-	0	0	0	gs@447
252	true	3	0	0	-	0	0	0	gs@447
253	true	1	0	0	-	0	0	0	gs@447
254	true	3	0	0	-	0	0	0	gs@447
255	true	2	0	0	-	0	0	0	gs@447
256	true	3	0	0	-	0	0	0	gs@447
257	true	1	0	0	-	0	0	0	gs@447
258	true	2	0	0	-	0	0	0	gs@447
259	true	2	0	0	-	0	0	0	gs@447
260	true	2	0	0	-	0	0	0	gs@447
261	true	3	0	0	-	0	0	0	gs@447
262	true	2	0	0	-	0	0	0	gs@447
263	true	2	0	0	-	0	0	0	gs@447
264	true	3	0	0	-	0	0	0	gs@447
265	true	3	0	0	-	0	0	0	gs@447
266	true	3	0	0	-	0	0	0	gs@447
267	true	3	0	0	-	0	0	0	gs@447
269	true	1	0	0	-	0	0	0	gs@447
270	true	1	0	0	-	0	0	0	gs@447
271	true	2	0	0	-	0	0	0	gs@447
272	true	2	0	0	-	0	0	0	gs@447
274	true	1	0	0	-	0	0	0	gs@447
275	true	2	0	0	-	0	0	0	gs@447
276	true	2	0	0	-	0	0	0	gs@447
277	true	3	0	0	-	0	0	0	gs@447
278	true	3	0	0	-	0	0	0	gs@447
280	true	1	0	0	-	0	0	0	gs@447
281	true	2	0	0	-	0	0	0	gs@447
282	true	1	0	0	-	0	0	0	gs@447
283	true	1	0	0	-	0	0	0	gs@447
288	true	2	0	0	-	0	0	0	gs@447
289	true	1	0	0	-	0	0	0	gs@447
290	true	2	0	0	-	0	0	0	gs@447
291	true	2	0	0	-	0	0	0	gs@447
292	true	2	0	0	-	0	0	0	gs@447
293	true	2	0	0	-	0	0	0	gs@447
294	true	2	0	0	-	0	0	0	gs@447
295	true	1	0	0	-	0	0	0	gs@447
296	true	1	0	0	-	0	0	0	gs@447
297	true	1	0	0	-	0	0	0	gs@447
298	true	2	0	0	-	0	0	0	gs@447
299	true	3	0	0	-	0	0	0	gs@447
300	true	2	0	0	-	0	0	0	gs@447
301	true	3	0	0	-	0	0	0	gs@447
302	true	4	0	0	-	0	0	0	gs@447
303	true	2	0	0	-	0	0	0	gs@447
304	true	2	0	0	-	0	0	0	gs@447
305	true	3	0	0	-	0	0	0	gs@447
306	true	2	0	0	-	0	0	0	gs@447
307	true	2	0	0	-	0	0	0	gs@447
308	true	3	0	0	-	0	0	0	gs@447
309	true	1	0	0	-	0	0	0	gs@447
310	true	4	0	0	-	0	0	0	gs@447
311	true	4	0	0	-	0	0	0	gs@447
312	true	3	0	0	-	0	0	0	gs@447
313	true	4	0	0	-	0	0	0	gs@447
314	true	2	0	0	-	0	0	0	gs@447
315	true	2	0	0	-	0	0	0	gs@447
316	true	3	0	0	-	0	0	0	gs@447
317	true	4	0	0	-	0	0	0	gs@447
318	true	2	0	0	-	0	0	0	gs@447
319	true	1	0	0	-	0	0	0	gs@447
320	true	2	0	0	-	0	0	0	gs@447
321	true	4	0	0	-	0	0	0	gs@447
322	true	1	0	0	-	0	0	0	gs@447
323	true	3	0	0	-	0	0	0	gs@447
324	true	2	0	0	-	0	0	0	gs@447
326	true	3	0	0	-	0	0	0	gs@447
327	true	2	0	0	-	0	0	0	gs@447
328	true	2	0	0	-	0	0	0	gs@447
329	true	2	0	0	-	0	0	0	gs@447
330	true	2	0	0	-	0	0	0	gs@447
331	true	1	0	0	-	0	0	0	gs@447
332	true	2	0	0	-	0	0	0	gs@447
333	true	2	0	0	-	0	0	0	gs@447
334	true	3	0	0	-	0	0	0	gs@447
335	true	2	0	0	-	0	0	0	gs@447
336	true	2	0	0	-	0	0	0	gs@447
337	true	2	0	0	-	0	0	0	gs@447
338	true	2	0	0	-	0	0	0	gs@447
339	true	2	0	0	-	0	0	0	gs@447
340	true	2	0	0	-	0	0	0	gs@447
341	true	2	0	0	-	0	0	0	gs@447
342	true	1	0	0	-	0	0	0	gs@447
343	true	2	0	0	-	0	0	0	gs@447
344	true	5	0	0	-	0	0	0	gs@447
345	true	2	0	0	-	0	0	0	gs@447
346	true	4	0	0	-	0	0	0	gs@447
347	true	1	0	0	-	0	0	0	gs@447
348	true	1	0	0	-	0	0	0	gs@447
349	true	2	0	0	-	0	0	0	gs@447
350	true	2	0	0	-	0	0	0	gs@447
351	true	3	0	0	-	0	0	0	gs@447
352	true	1	0	0	-	0	0	0	gs@447
353	true	3	0	0	-	0	0	0	gs@447
354	true	2	0	0	-	0	0	0	gs@447
355	true	2	0	0	-	0	0	0	gs@447
356	true	2	0	0	-	0	0	0	gs@447
358	true	3	0	0	-	0	0	0	gs@447
359	true	2	0	0	-	0	0	0	gs@447
360	true	2	0	0	-	0	0	0	gs@447
361	true	2	0	0	-	0	0	0	gs@447
364	true	1	0	0	-	0	0	0	gs@447
365	true	2	0	0	-	0	0	0	gs@447
366	true	2	0	0	-	0	0	0	gs@447
367	true	1	0	0	-	0	0	0	gs@447
370	true	1	0	0	-	0	0	0	gs@447
371	true	2	0	0	-	0	0	0	gs@447
372	true	1	0	0	-	0	0	0	gs@447
373	true	2	0	0	-	0	0	0	gs@447
374	true	3	0	0	-	0	0	0	gs@447
375	true	3	0	0	-	0	0	0	gs@447
376	true	2	0	0	-	0	0	0	gs@447
377	true	3	0	0	-	0	0	0	gs@447
380	true	1	0	0	-	0	0	0	gs@447
381	true	3	0	0	-	0	0	0	gs@447
382	true	1	0	0	-	0	0	0	gs@447
383	true	2	0	0	-	0	0	0	gs@447
384	true	1	0	0	-	0	0	0	gs@447
386	true	1	0	0	-	0	0	0	gs@447
387	true	2	0	0	-	0	0	0	gs@447
388	true	2	0	0	-	0	0	0	gs@447
389	true	4	0	0	-	0	0	0	gs@447
390	true	1	0	0	-	0	0	0	gs@447
391	true	3	0	0	-	0	0	0	gs@447
392	true	4	0	0	-	0	0	0	gs@447
393	true	2	0	0	-	0	0	0	gs@447
394	true	2	0	0	-	0	0	0	gs@447
395	true	2	0	0	-	0	0	0	gs@447
396	true	1	0	0	-	0	0	0	gs@447
397	true	2	0	0	-	0	0	0	gs@447
398	true	2	0	0	-	0	0	0	gs@447
399	true	2	0	0	-	0	0	0	gs@447
400	true	1	0	0	-	0	0	0	gs@447
401	true	2	0	0	-	0	0	0	gs@447
402	true	4	0	0	-	0	0	0	gs@447
403	true	3	0	0	-	0	0	0	gs@447
404	true	2	0	0	-	0	0	0	gs@447
405	true	4	0	0	-	0	0	0	gs@447
406	true	2	0	0	-	0	0	0	gs@447
407	true	4	0	0	-	0	0	0	gs@447
408	true	4	0	0	-	0	0	0	gs@447
409	true	3	0	0	-	0	0	0	gs@447
410	true	3	0	0	-	0	0	0	gs@447
411	true	3	0	0	-	0	0	0	gs@447
412	true	3	0	0	-	0	0	0	gs@447
413	true	3	0	0	-	0	0	0	gs@447
414	true	2	0	0	-	0	0	0	gs@447
415	true	2	0	0	-	0	0	0	gs@447
416	true	2	0	0	-	0	0	0	gs@447
417	true	1	0	0	-	0	0	0	gs@447
421	true	1	0	0	-	0	0	0	gs@447
422	true	1	0	0	-	0	0	0	gs@447
423	true	2	0	0	-	0	0	0	gs@447
424	true	1	0	0	-	0	0	0	gs@447
425	true	1	0	0	-	0	0	0	gs@447
426	true	1	0	0	-	0	0	0	gs@447
427	true	1	0	0	-	0	0	0	gs@447
428	true	3	0	0	-	0	0	0	gs@447
429	true	2	0	0	-	0	0	0	gs@447
430	true	2	0	0	-	0	0	0	gs@447
431	true	3	0	0	-	0	0	0	gs@447
435	true	1	0	0	-	0	0	0	gs@447
436	true	1	0	0	-	0	0	0	gs@447
438	true	1	0	0	-	0	0	0	gs@447
439	true	1	0	0	-	0	0	0	gs@447
440	true	1	0	0	-	0	0	0	gs@447
441	true	1	0	0	-	0	0	0	gs@447
442	true	1	0	0	-	0	0	0	gs@447
443	true	3	0	0	-	0	0	0	gs@447
444	true	3	0	0	-	0	0	0	gs@447
445	true	3	0	0	-	0	0	0	gs@447
447	true	1	0	0	-	0	0	0	gs@447
448	true	1	0	0	-	0	0	0	gs@447
449	true	1	0	0	-	0	0	0	gs@447
450	true	1	0	0	-	0	0	0	gs@447
451	true	2	0	0	-	0	0	0	gs@447
452	true	3	0	0	-	0	0	0	gs@447
453	true	3	0	0	-	0	0	0	gs@447
454	true	1	0	0	-	0	0	0	gs@447
455	true	1	0	0	-	0	0	0	gs@447
457	true	1	0	0	-	0	0	0	gs@447
458	true	3	0	0	-	0	0	0	gs@447
459	true	1	0	0	-	0	0	0	gs@447
460	true	2	0	0	-	0	0	0	gs@447
461	true	3	0	0	-	0	0	0	gs@447
462	true	1	0	0	-	0	0	0	gs@447
463	true	1	0	0	-	0	0	0	gs@447
464	true	1	0	0	-	0	0	0	gs@447
465	true	1	0	0	-	0	0	0	gs@447
466	true	3	0	0	-	0	0	0	gs@447
467	true	3	0	0	-	0	0	0	gs@447
468	true	3	0	0	-	0	0	0	gs@447
469	true	3	0	0	-	0	0	0	gs@447
470	true	3	0	0	-	0	0	0	gs@447
471	true	1	0	0	-	0	0	0	gs@447
472	true	2	0	0	-	0	0	0	gs@447
473	true	2	0	0	-	0	0	0	gs@447
474	true	3	0	0	-	0	0	0	gs@447
475	true	3	0	0	-	0	0	0	gs@447
476	true	4	0	0	-	0	0	0	gs@447
477	true	3	0	0	-	0	0	0	gs@447
478	true	3	0	0	-	0	0	0	gs@447
479	true	3	0	0	-	0	0	0	gs@447
480	true	3	0	0	-	0	0	0	gs@447
481	true	3	0	0	-	0	0	0	gs@447
482	true	1	0	0	-	0	0	0	gs@447
484	true	5	0	0	-	0	0	0	gs@447
485	true	3	0	0	-	0	0	0	gs@447
486	true	4	0	0	-	0	0	0	gs@447
487	true	2	0	0	-	0	0	0	gs@447
488	true	1	0	0	-	0	0	0	gs@447
489	true	2	0	0	-	0	0	0	gs@447
